Maladie,Sponsor,Statut,Titre,URL
Prostate Cancer,"Information provided by University Health Network, Toronto (Responsible Party)",Active,Study Details | NCT03535831 | PSMA PET Registry (18F,https://clinicaltrials.gov/study/NCT03535831?cond=Prostate%20Cancer&viewType=Card&page=1&rank=10
Prostate Cancer,Information provided by Sunnybrook Health Sciences Centre (Responsible Party),Terminated,Study Details | NCT03323879 | Combined LDR Boost and HDR Whole Gland | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03323879?cond=Prostate%20Cancer&viewType=Card&page=2&rank=11
Prostate Cancer,"Information provided by Fondazione IRCCS Istituto Nazionale dei Tumori, Milano (Responsible Party)",Completed,Study Details | NCT03103724 | A Phase II Study Evaluating the Efficacy of Enzalutamide and the Role of ARv7 in Metastatic Castration Resistant Prostate Cancer (mCRPC) Patients With Visceral Disease. | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03103724?cond=Prostate%20Cancer&viewType=Card&page=2&rank=12
Prostate Cancer,"Information provided by Naveed Haroon, Aga Khan University (Responsible Party)",Completed,Study Details | NCT01939743 | Efficacy of Diclofenac Suppository for Pain Control in Ultrasound Guided Biopsy of Prostate | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT01939743?cond=Prostate%20Cancer&viewType=Card&page=2&rank=13
Prostate Cancer,Information provided by Tomsk National Research Medical Center of the Russian Academy of Sciences (Responsible Party),Completed,Study Details | NCT06641219 | Clinical Evaluation of [177Lu]Lu-BQ7876 for Targeting of Prostate,https://clinicaltrials.gov/study/NCT06641219?cond=Prostate%20Cancer&viewType=Card&page=2&rank=14
Prostate Cancer,"Information provided by Rui Yang, Qianfoshan Hospital (Responsible Party)",Active,"Study Details | NCT06929884 | Effectiveness, Safety, and Economic Evaluation of Goserelin Microspheres for Injection and Goserelin Sustained-Release Implants in Prostate Cancer Patients: A Real",https://clinicaltrials.gov/study/NCT06929884?cond=Prostate%20Cancer&viewType=Card&page=2&rank=15
Prostate Cancer,Information provided by Gold Standard Phantoms (Responsible Party),Inconnu,Study Details | NCT06607783 | PRostate Cancer Enhanced Diagnosis by Calibration Technology | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT06607783?cond=Prostate%20Cancer&viewType=Card&page=2&rank=16
Prostate Cancer,Information provided by Jules Bordet Institute (Responsible Party),Withdrawn,Study Details | NCT02810886 | Prospective Evaluation of 68Ga-PSMA PET,https://clinicaltrials.gov/study/NCT02810886?cond=Prostate%20Cancer&viewType=Card&page=2&rank=17
Prostate Cancer,Information provided by Curium US LLC (Responsible Party),Active,Study Details | NCT05204927 | 177Lu-PSMA-I&T for Metastatic Castration,https://clinicaltrials.gov/study/NCT05204927?cond=Prostate%20Cancer&viewType=Card&page=2&rank=18
Prostate Cancer,"Information provided by David M. Schuster, MD, Emory University (Responsible Party)",Completed,Study Results | NCT00917865 | FACBC Positron Emission Tomography/Computed Tomography(PET/CT) Used in the Diagnosis of Primary Prostate Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT00917865?cond=Prostate%20Cancer&viewType=Card&page=2&rank=19&tab=results
Prostate Cancer,"Information provided by David M. Schuster, MD, Emory University (Responsible Party)",Terminated,Study Details | NCT00917865 | FACBC Positron Emission Tomography/Computed Tomography(PET/CT) Used in the Diagnosis of Primary Prostate Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT00917865?cond=Prostate%20Cancer&viewType=Card&page=2&rank=19
Prostate Cancer,Information provided by First Affiliated Hospital of Fujian Medical University (Responsible Party),Recruiting,Study Details | NCT06437496 | 68Ga-AAZTA-093 PET/CT: First-in,https://clinicaltrials.gov/study/NCT06437496?cond=Prostate%20Cancer&viewType=Card&page=2&rank=20
Prostate Cancer,Information provided by Hopital Foch (Responsible Party),Completed,Study Details | NCT02235142 | Prostatic Cancer Versus Androgen Deficiency | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT02235142?cond=Prostate%20Cancer&viewType=Card&page=3&rank=21
Prostate Cancer,Information provided by Case Comprehensive Cancer Center (Responsible Party),Withdrawn,Study Details | NCT04765423 | Fluciclovine (Axumin) PET/CT vs. NaF PET/CT in Prostate Cancer Osseous Metastatic Disease | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT04765423?cond=Prostate%20Cancer&viewType=Card&page=3&rank=22
Prostate Cancer,Information provided by Case Comprehensive Cancer Center (Responsible Party),Withdrawn,Study Details | NCT04696263 | Single-Port Versus Multi,https://clinicaltrials.gov/study/NCT04696263?cond=Prostate%20Cancer&viewType=Card&page=3&rank=23
Prostate Cancer,Information provided by Case Comprehensive Cancer Center (Responsible Party),Recruiting,Study Details | NCT04556045 | Exercise Therapy and Radiation Therapy (EXERT) for Metastatic Prostate Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT04556045?cond=Prostate%20Cancer&viewType=Card&page=3&rank=24
Prostate Cancer,Information provided by Wake Forest University Health Sciences (Responsible Party),Withdrawn,Study Details | NCT03987568 | Characterize Tumor Hypoxia by Magnetic Resonance Imaging | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03987568?cond=Prostate%20Cancer&viewType=Card&page=3&rank=25
Prostate Cancer,Information provided by Fondazione del Piemonte per l'Oncologia (Responsible Party),Recruiting,Study Details | NCT06318559 | Artificial Intelligence 3D Augmented Reality Robot-Assisted-Radical,https://clinicaltrials.gov/study/NCT06318559?cond=Prostate%20Cancer&viewType=Card&page=3&rank=26
Prostate Cancer,Information provided by National Institutes of Health Clinical Center (CC) (National Cancer Institute (NCI)) (Responsible Party),Recruiting,Study Details | NCT05361798 | T-Cell Clonality After Stereotactic Body Radiation Therapy Alone and in Combination With the Immunocytokine M9241 in Localized High- and Intermediate,https://clinicaltrials.gov/study/NCT05361798?cond=Prostate%20Cancer&viewType=Card&page=3&rank=27
Prostate Cancer,Information provided by Case Comprehensive Cancer Center (Responsible Party),Recruiting,Study Details | NCT06150417 | MDRT in Prostate Cancer Treated With Long,https://clinicaltrials.gov/study/NCT06150417?cond=Prostate%20Cancer&viewType=Card&page=3&rank=28
Prostate Cancer,Information provided by Maastricht University Medical Center (Responsible Party),Inconnu,Study Details | NCT06406803 | The Impact of Physical Activity Versus Dietary Energy Restriction on Tumour and Muscle Protein Synthesis in Prostate Cancer Patients | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT06406803?cond=Prostate%20Cancer&viewType=Card&page=3&rank=29
Prostate Cancer,"Information provided by Giuseppe Sanguineti, Regina Elena Cancer Institute (Responsible Party)",Completed,Study Details | NCT04703543 | Evaluating the Role of Both PSMA and 64Cu,https://clinicaltrials.gov/study/NCT04703543?cond=Prostate%20Cancer&viewType=Card&page=3&rank=30
Prostate Cancer,Information provided by Medtechtomarket Consulting Ltd (Responsible Party),Recruiting,Study Details | NCT06554587 | Investigation of Three Biomarkers for the Detection of Prostate Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT06554587?cond=Prostate%20Cancer&viewType=Card&page=4&rank=31
Prostate Cancer,Information provided by Curium US LLC (Responsible Party),Completed,Study Results | NCT05653856 | Cu-64-PSMA,https://clinicaltrials.gov/study/NCT05653856?cond=Prostate%20Cancer&viewType=Card&page=4&rank=32&tab=results
Prostate Cancer,Information provided by Curium US LLC (Responsible Party),Completed,Study Details | NCT05653856 | Cu-64-PSMA,https://clinicaltrials.gov/study/NCT05653856?cond=Prostate%20Cancer&viewType=Card&page=4&rank=32
Prostate Cancer,"Information provided by EDGAR BELTRAN-SUAREZ, Instituto Mexicano del Seguro Social (Responsible Party)",Completed,Study Details | NCT03442075 | Pain Comparison Whit Visual Analog Scale (EVA) Between Four Analgesic Methods During Trans Rectal Prostatic Biopsy | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03442075?cond=Prostate%20Cancer&viewType=Card&page=4&rank=33
Prostate Cancer,"Information provided by Ding-Wei Ye, Fudan University (Responsible Party)",Recruiting,Study Details | NCT05577689 | Novel Therapy Target in Metastatic Prostate Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT05577689?cond=Prostate%20Cancer&viewType=Card&page=4&rank=34
Prostate Cancer,"Information provided by Ted Skolarus, University of Michigan (Responsible Party)",Completed,Study Results | NCT03579680 | De,https://clinicaltrials.gov/study/NCT03579680?cond=Prostate%20Cancer&viewType=Card&page=4&rank=35&tab=results
Prostate Cancer,"Information provided by Ted Skolarus, University of Michigan (Responsible Party)",Completed,Study Details | NCT03579680 | De,https://clinicaltrials.gov/study/NCT03579680?cond=Prostate%20Cancer&viewType=Card&page=4&rank=35
Prostate Cancer,Information provided by Mayo Clinic (Responsible Party),Recruiting,Study Details | NCT06315595 | Improvements in Dynamic Contrast-Enhanced MR Angiography and Perfusion and Non,https://clinicaltrials.gov/study/NCT06315595?cond=Prostate%20Cancer&viewType=Card&page=4&rank=36
Prostate Cancer,Information provided by Cancer Research Antwerp (Responsible Party),Recruiting,Study Details | NCT03899077 | Radiotherapy Combined With a LHRH (Ant)Agonist Versus Apalutamide in Patients With Biochemical Recurrence After RP | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03899077?cond=Prostate%20Cancer&viewType=Card&page=4&rank=37
Prostate Cancer,Information provided by EDAP TMS S.A. (Responsible Party),Active,Study Details | NCT03632980 | Dynamic Focusing Evaluation for Prostate Cancer Treatment | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03632980?cond=Prostate%20Cancer&viewType=Card&page=4&rank=38
Prostate Cancer,Information provided by Luye Pharma Group Ltd. (Responsible Party),Completed,Study Details | NCT03450109 | A Study to Assess LY01005 Versus Goserelin Comparator (ZOLADEX®) in Patients With Prostate Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03450109?cond=Prostate%20Cancer&viewType=Card&page=4&rank=39
Prostate Cancer,"Information provided by Janssen Research & Development, LLC (Responsible Party)",Completed,Study Results | NCT01695135 | A Study of Abiraterone Acetate Plus Prednisone in Patients With Metastatic Castration-Resistant Prostate Cancer Who Have Failed Docetaxel,https://clinicaltrials.gov/study/NCT01695135?cond=Prostate%20Cancer&viewType=Card&page=4&rank=40&tab=results
Prostate Cancer,"Information provided by Janssen Research & Development, LLC (Responsible Party)",Completed,Study Details | NCT01695135 | A Study of Abiraterone Acetate Plus Prednisone in Patients With Metastatic Castration-Resistant Prostate Cancer Who Have Failed Docetaxel,https://clinicaltrials.gov/study/NCT01695135?cond=Prostate%20Cancer&viewType=Card&page=4&rank=40
Prostate Cancer,"Information provided by Janssen Research & Development, LLC (Responsible Party)",Completed,"Study Results | NCT01715285 | A Study of Abiraterone Acetate Plus Low-Dose Prednisone Plus Androgen Deprivation Therapy (ADT) Versus ADT Alone in Newly Diagnosed Participants With High-Risk, Metastatic Hormone",https://clinicaltrials.gov/study/NCT01715285?cond=Prostate%20Cancer&viewType=Card&page=5&rank=41&tab=results
Prostate Cancer,"Information provided by Janssen Research & Development, LLC (Responsible Party)",Completed,"Study Details | NCT01715285 | A Study of Abiraterone Acetate Plus Low-Dose Prednisone Plus Androgen Deprivation Therapy (ADT) Versus ADT Alone in Newly Diagnosed Participants With High-Risk, Metastatic Hormone",https://clinicaltrials.gov/study/NCT01715285?cond=Prostate%20Cancer&viewType=Card&page=5&rank=41
Prostate Cancer,"Information provided by Janssen Research & Development, LLC (Responsible Party)",Inconnu,Study Details | NCT01834209 | A Study of Abiraterone Acetate Plus Prednisone in Asymptomatic or Mildly Symptomatic Patients With Metastatic Castration,https://clinicaltrials.gov/study/NCT01834209?cond=Prostate%20Cancer&viewType=Card&page=5&rank=42
Prostate Cancer,Post-marketing Surveillance Study on the Safety and Effectiveness of Abiraterone Acetate Among Adult Filipino Male Patients With Advanced Metastatic Castration Resistant Prostate Cancer,Withdrawn,Study Details | NCT01692483 | Post,https://clinicaltrials.gov/study/NCT01692483?cond=Prostate%20Cancer&viewType=Card&page=5&rank=43
Prostate Cancer,"Information provided by Exosome Diagnostics, Inc. (Responsible Party)",Completed,Study Details | NCT03031418 | Clinical Evaluation of the 'ExoDx Prostate IntelliScore' (EPI) | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT03031418?cond=Prostate%20Cancer&viewType=Card&page=5&rank=44
Prostate Cancer,"Information provided by Janssen Research & Development, LLC (Responsible Party)",Completed,Study Details | NCT01664728 | An Expanded Access Study of Abiraterone Acetate in Patients With Advanced Prostate Cancer Who Have Completed Clinical Study COU-AA,https://clinicaltrials.gov/study/NCT01664728?cond=Prostate%20Cancer&viewType=Card&page=5&rank=45
Prostate Cancer,Information provided by Fox Chase Cancer Center (Responsible Party),Completed,Study Results | NCT02614859 | Bicalutamide With or Without Metformin for Biochemical Recurrence in Overweight or Obese Prostate Cancer Patients | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT02614859?cond=Prostate%20Cancer&viewType=Card&page=5&rank=46&tab=results
Prostate Cancer,Information provided by Fox Chase Cancer Center (Responsible Party),Completed,Study Details | NCT02614859 | Bicalutamide With or Without Metformin for Biochemical Recurrence in Overweight or Obese Prostate Cancer Patients | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT02614859?cond=Prostate%20Cancer&viewType=Card&page=5&rank=46
Prostate Cancer,"Information provided by Janssen Research & Development, LLC (Responsible Party)",Completed,Study Details | NCT00910754 | A QT/QTc and Multi-Dose Pharmacokinetic Study of Abiraterone Acetate Plus Prednisone in Patients With Metastatic Castration,https://clinicaltrials.gov/study/NCT00910754?cond=Prostate%20Cancer&viewType=Card&page=5&rank=47
Prostate Cancer,"Information provided by Cougar Biotechnology, Inc. (Responsible Party)",Completed,Study Details | NCT00600535 | A Pharmacokinetics Study to Assess Abiraterone Acetate Capsule and Tablet Formulations in Patients With Prostate Cancer | ClinicalTrials.gov,https://clinicaltrials.gov/study/NCT00600535?cond=Prostate%20Cancer&viewType=Card&page=5&rank=48
Prostate Cancer,"Information provided by Janssen Research & Development, LLC (Responsible Party)",Completed,Study Details | NCT01017939 | A Drug-Drug Interaction Study of Abiraterone Acetate Plus Prednisone With Dextromethorphan and Theophylline in Patients With Metastatic Castration,https://clinicaltrials.gov/study/NCT01017939?cond=Prostate%20Cancer&viewType=Card&page=5&rank=49
