Cancer,Trial_ID,Title,Sponsor,Status,URL
Leukemia,NCT00343369,Combination Chemotherapy in Treating Young Patients With Acute Lymphoblastic Leukemia,Information provided by National Cancer Institute (NCI),Recruiting,https://clinicaltrials.gov/study/NCT00343369?cond=Leukemia&viewType=Card&page=28&rank=273
Leukemia,NCT00002844,Bone Marrow Transplantation in Treating Patients With Chronic Lymphocytic Leukemia,Information provided by M.D. Anderson Cancer Center (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00002844?cond=Leukemia&viewType=Card&page=28&rank=274
Leukemia,NCT02272777,A Study of Imatinib and Nilotinib in Patients With Chronic Myelogenous Leukemia in Chronic Phase,Information provided by Novartis (Novartis Pharmaceuticals) (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT02272777?cond=Leukemia&viewType=Card&page=28&rank=275&tab=results
Leukemia,NCT02981784,Comparative Evaluation of Results of Allogeneic Hematopoietic Stem Cells Versus Ponatinib in CML Patients Carrying a Mutation T315I,Information provided by Hospices Civils de Lyon (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT02981784?cond=Leukemia&viewType=Card&page=28&rank=276
Leukemia,NCT00006223,flt3L in Treating Patients With Acute Myeloid Leukemia,Information provided by National Cancer Institute (NCI),Completed,https://clinicaltrials.gov/study/NCT00006223?cond=Leukemia&viewType=Card&page=28&rank=277
Leukemia,NCT00008697,Arsenic Trioxide in Treating Patients With Refractory or Recurrent Acute Promyelocytic Leukemia,Information provided by Washington University School of Medicine (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00008697?cond=Leukemia&viewType=Card&page=28&rank=278
Leukemia,NCT00016159,Chemotherapy Plus Monoclonal Antibody in Treating Patients With Acute Promyelocytic Leukemia,Information provided by Memorial Sloan Kettering Cancer Center,Completed,https://clinicaltrials.gov/study/NCT00016159?cond=Leukemia&viewType=Card&page=28&rank=279
Leukemia,NCT00609739,Cytosine Arabinoside and Mitoxantrone for Patients With Juvenile Myelomonocytic Leukemia Receiving Repeat Stem Cell Transplantation,"Information provided by Masonic Cancer Center, University of Minnesota (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT00609739?cond=Leukemia&viewType=Card&page=28&rank=280&tab=results
Leukemia,NCT00002705,Topotecan in Treating Children With Refractory Leukemia,Information provided by National Cancer Institute (NCI) (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00002705?cond=Leukemia&viewType=Card&page=29&rank=281
Leukemia,NCT00899899,Resistance to Methotrexate in Patients With Acute Lymphoblastic Leukemia in Relapse or Remission,Information provided by Children's Oncology Group (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00899899?cond=Leukemia&viewType=Card&page=29&rank=282
Leukemia,NCT00003255,Carboplatin Plus Topotecan in Treating Patients With Relapsed Acute Myelogenous Leukemia,Information provided by Alliance for Clinical Trials in Oncology (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00003255?cond=Leukemia&viewType=Card&page=29&rank=283
Leukemia,NCT00462787,Combination Chemotherapy in Treating Young Patients With Relapsed or Refractory Acute Leukemia,Information provided by Memorial Sloan Kettering Cancer Center (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00462787?cond=Leukemia&viewType=Card&page=29&rank=284
Leukemia,NCT01319981,Hyper,Information provided by M.D. Anderson Cancer Center (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01319981?cond=Leukemia&viewType=Card&page=29&rank=285&tab=results
Leukemia,NCT00004052,Vaccine Therapy in Treating Patients With Chronic Myelogenous Leukemia,Information provided by Memorial Sloan Kettering Cancer Center,Completed,https://clinicaltrials.gov/study/NCT00004052?cond=Leukemia&viewType=Card&page=29&rank=286
Leukemia,NCT01247584,Biomarkers in Samples From Young Patients With Acute Myeloid Leukemia,Information provided by Children's Oncology Group (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01247584?cond=Leukemia&viewType=Card&page=29&rank=287
Leukemia,NCT00900380,Studying Tissue Samples to Learn More About Drug Resistance in Patients With Acute Myeloid Leukemia,Information provided by Eastern Cooperative Oncology Group (ECOG-ACRIN Cancer Research Group) (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00900380?cond=Leukemia&viewType=Card&page=29&rank=288
Leukemia,NCT00003910,Methotrexate With or Without Cyclophosphamide in Treating Patients With Lymphocytic Leukemia,Information provided by Eastern Cooperative Oncology Group (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00003910?cond=Leukemia&viewType=Card&page=29&rank=289&tab=results
Leukemia,NCT04597086,"Bright White Light Therapy for the Improvement of Sleep, Fatigue, Distress, Depression, and Anxiety in Hospitalized Leukemia Patients","Information provided by Shelly Brown, Ohio State University Comprehensive Cancer Center (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT04597086?cond=Leukemia&viewType=Card&page=29&rank=290
Leukemia,NCT00505700,VELCADE in Combination With Idarubicin and Cytosine Arabinoside in Patients With Acute Myelogenous Leukemia,Information provided by Massachusetts General Hospital,Completed,https://clinicaltrials.gov/study/NCT00505700?cond=Leukemia&viewType=Card&page=30&rank=291
Leukemia,NCT00049075,Fludarabine in Treating Patients With Chronic Lymphocytic Leukemia,Information provided by Canadian Cancer Trials Group (NCIC Clinical Trials Group) (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT00049075?cond=Leukemia&viewType=Card&page=30&rank=292
Leukemia,NCT02484261,Monitoring and Treatment of Relapsed Leukemia Following Allogeneic Hematopoietic Stem Cell Transplantation in Children,"Information provided by Reuven Schore, Children's National Research Institute (Responsible Party)",Terminated,https://clinicaltrials.gov/study/NCT02484261?cond=Leukemia&viewType=Card&page=30&rank=293
Leukemia,NCT01752426,Pilot Study to Determine Effects of the Btk Inhibitor PCI,Information provided by M.D. Anderson Cancer Center (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT01752426?cond=Leukemia&viewType=Card&page=30&rank=294&tab=results
Leukemia,NCT00265915,Rituximab and GM,Information provided by Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Terminated,https://clinicaltrials.gov/study/NCT00265915?cond=Leukemia&viewType=Card&page=30&rank=295
Leukemia,NCT00021983,Immunotoxin Therapy in Treating Patients With Hairy Cell Leukemia,Information provided by National Cancer Institute (NCI),Completed,https://clinicaltrials.gov/study/NCT00021983?cond=Leukemia&viewType=Card&page=30&rank=296
Leukemia,NCT00003808,"Theophylline in Treating Patients With In Situ, Stage I, or Stage II Chronic Lymphocytic Leukemia",Information provided by Eastern Cooperative Oncology Group,Completed,https://clinicaltrials.gov/study/NCT00003808?cond=Leukemia&viewType=Card&page=30&rank=297
Leukemia,NCT02196857,Sorafenib Plus 5-Azacitidine Initial Therapy of Patients With Acute Myeloid Leukemia (AML) and High Risk Myelodysplastic Syndrome (MS) With FLT3,Information provided by M.D. Anderson Cancer Center (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT02196857?cond=Leukemia&viewType=Card&page=30&rank=298&tab=results
Leukemia,NCT00004218,Chemotherapy in Treating Patients With Newly Diagnosed Chronic Lymphocytic Leukemia,Information provided by National Cancer Institute (NCI),Completed,https://clinicaltrials.gov/study/NCT00004218?cond=Leukemia&viewType=Card&page=30&rank=299
Leukemia,NCT00038805,"Nonmyeloablative Preparative Regimen Using Mylotarg for Patients With High Risk Acute Myeloid Leukemia (AML), Acute Lymphocytic Leukemia (ALL), Chronic Myeloid Leukemia (CML) and Myelodysplastic Syndrome (MDS)",Information provided by M.D. Anderson Cancer Center (Responsible Party),Terminated,https://clinicaltrials.gov/study/NCT00038805?cond=Leukemia&viewType=Card&page=30&rank=300
Prostate Cancer,NCT05428319,Expression of STEAP,"Information provided by Aliaa Bakr Ahmed, Sohag University (Responsible Party)",Inconnu,https://clinicaltrials.gov/study/NCT05428319?cond=Prostate%20Cancer&viewType=Card&page=1&rank=1
Prostate Cancer,NCT03088202,PALLiON,"Information provided by Marianne Jensen Hjermstad, Oslo University Hospital (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT03088202?cond=Prostate%20Cancer&viewType=Card&page=1&rank=2
Prostate Cancer,NCT01743638,MR,"Information provided by David A. Woodrum, Mayo Clinic (Responsible Party)",Withdrawn,https://clinicaltrials.gov/study/NCT01743638?cond=Prostate%20Cancer&viewType=Card&page=1&rank=3
Prostate Cancer,NCT01727284,MR,"Information provided by David A. Woodrum, Mayo Clinic (Responsible Party)",Active,https://clinicaltrials.gov/study/NCT01727284?cond=Prostate%20Cancer&viewType=Card&page=1&rank=4
Prostate Cancer,NCT02177526,Imaging of High Grade Prostate Cancer,Information provided by Ottawa Hospital Research Institute (Responsible Party),Terminated,https://clinicaltrials.gov/study/NCT02177526?cond=Prostate%20Cancer&viewType=Card&page=1&rank=5
Prostate Cancer,NCT05830838,Daily Adaptive Post,"Information provided by Bradley (Brad) Stish, Mayo Clinic (Responsible Party)",Active,https://clinicaltrials.gov/study/NCT05830838?cond=Prostate%20Cancer&viewType=Card&page=1&rank=6
Prostate Cancer,NCT06093971,Remimazolam Versus Propofol for General Anesthesia Induction in Patients on Renin-angiotensin System Blockers Undergoing Robot,Information provided by Yonsei University (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT06093971?cond=Prostate%20Cancer&viewType=Card&page=1&rank=7
Prostate Cancer,NCT01890096,A Phase II Trial of High Dose,"Information provided by Dr. Gerard Morton, Sunnybrook Health Sciences Centre (Responsible Party)",Active,https://clinicaltrials.gov/study/NCT01890096?cond=Prostate%20Cancer&viewType=Card&page=1&rank=8
Prostate Cancer,NCT05265988,Multiparametric Assessment of Bone Response in mCRPC Patients Treated With Cabozantinib,"Information provided by Alfredo Berruti, Azienda Socio Sanitaria Territoriale degli Spedali Civili di Brescia (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT05265988?cond=Prostate%20Cancer&viewType=Card&page=1&rank=9
Prostate Cancer,NCT03535831,PSMA PET Registry (18F,"Information provided by University Health Network, Toronto (Responsible Party)",Active,https://clinicaltrials.gov/study/NCT03535831?cond=Prostate%20Cancer&viewType=Card&page=1&rank=10
Prostate Cancer,NCT03323879,Combined LDR Boost and HDR Whole Gland,Information provided by Sunnybrook Health Sciences Centre (Responsible Party),Terminated,https://clinicaltrials.gov/study/NCT03323879?cond=Prostate%20Cancer&viewType=Card&page=2&rank=11
Prostate Cancer,NCT03103724,A Phase II Study Evaluating the Efficacy of Enzalutamide and the Role of ARv7 in Metastatic Castration Resistant Prostate Cancer (mCRPC) Patients With Visceral Disease.,"Information provided by Fondazione IRCCS Istituto Nazionale dei Tumori, Milano (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT03103724?cond=Prostate%20Cancer&viewType=Card&page=2&rank=12
Prostate Cancer,NCT01939743,Efficacy of Diclofenac Suppository for Pain Control in Ultrasound Guided Biopsy of Prostate,"Information provided by Naveed Haroon, Aga Khan University (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT01939743?cond=Prostate%20Cancer&viewType=Card&page=2&rank=13
Prostate Cancer,NCT06641219,Clinical Evaluation of [177Lu]Lu-BQ7876 for Targeting of Prostate,Information provided by Tomsk National Research Medical Center of the Russian Academy of Sciences (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT06641219?cond=Prostate%20Cancer&viewType=Card&page=2&rank=14
Prostate Cancer,NCT06929884,"Effectiveness, Safety, and Economic Evaluation of Goserelin Microspheres for Injection and Goserelin Sustained-Release Implants in Prostate Cancer Patients: A Real","Information provided by Rui Yang, Qianfoshan Hospital (Responsible Party)",Active,https://clinicaltrials.gov/study/NCT06929884?cond=Prostate%20Cancer&viewType=Card&page=2&rank=15
Prostate Cancer,NCT06607783,PRostate Cancer Enhanced Diagnosis by Calibration Technology,Information provided by Gold Standard Phantoms (Responsible Party),Inconnu,https://clinicaltrials.gov/study/NCT06607783?cond=Prostate%20Cancer&viewType=Card&page=2&rank=16
Prostate Cancer,NCT02810886,Prospective Evaluation of 68Ga-PSMA PET,Information provided by Jules Bordet Institute (Responsible Party),Withdrawn,https://clinicaltrials.gov/study/NCT02810886?cond=Prostate%20Cancer&viewType=Card&page=2&rank=17
Prostate Cancer,NCT05204927,177Lu-PSMA-I&T for Metastatic Castration,Information provided by Curium US LLC (Responsible Party),Active,https://clinicaltrials.gov/study/NCT05204927?cond=Prostate%20Cancer&viewType=Card&page=2&rank=18
Prostate Cancer,NCT00917865,FACBC Positron Emission Tomography/Computed Tomography(PET/CT) Used in the Diagnosis of Primary Prostate Cancer,"Information provided by David M. Schuster, MD, Emory University (Responsible Party)",Completed,https://clinicaltrials.gov/study/NCT00917865?cond=Prostate%20Cancer&viewType=Card&page=2&rank=19&tab=results
Prostate Cancer,NCT06437496,68Ga-AAZTA-093 PET/CT: First-in,Information provided by First Affiliated Hospital of Fujian Medical University (Responsible Party),Recruiting,https://clinicaltrials.gov/study/NCT06437496?cond=Prostate%20Cancer&viewType=Card&page=2&rank=20
Prostate Cancer,NCT02235142,Prostatic Cancer Versus Androgen Deficiency,Information provided by Hopital Foch (Responsible Party),Completed,https://clinicaltrials.gov/study/NCT02235142?cond=Prostate%20Cancer&viewType=Card&page=3&rank=21
Prostate Cancer,NCT04765423,Fluciclovine (Axumin) PET/CT vs. NaF PET/CT in Prostate Cancer Osseous Metastatic Disease,Information provided by Case Comprehensive Cancer Center (Responsible Party),Withdrawn,https://clinicaltrials.gov/study/NCT04765423?cond=Prostate%20Cancer&viewType=Card&page=3&rank=22
Prostate Cancer,NCT04696263,Single-Port Versus Multi,Information provided by Case Comprehensive Cancer Center (Responsible Party),Withdrawn,https://clinicaltrials.gov/study/NCT04696263?cond=Prostate%20Cancer&viewType=Card&page=3&rank=23
Prostate Cancer,NCT04556045,Exercise Therapy and Radiation Therapy (EXERT) for Metastatic Prostate Cancer,Information provided by Case Comprehensive Cancer Center (Responsible Party),Recruiting,https://clinicaltrials.gov/study/NCT04556045?cond=Prostate%20Cancer&viewType=Card&page=3&rank=24
Prostate Cancer,NCT03987568,Characterize Tumor Hypoxia by Magnetic Resonance Imaging,Information provided by Wake Forest University Health Sciences (Responsible Party),Withdrawn,https://clinicaltrials.gov/study/NCT03987568?cond=Prostate%20Cancer&viewType=Card&page=3&rank=25
Prostate Cancer,NCT06318559,Artificial Intelligence 3D Augmented Reality Robot-Assisted-Radical,Information provided by Fondazione del Piemonte per l'Oncologia (Responsible Party),Recruiting,https://clinicaltrials.gov/study/NCT06318559?cond=Prostate%20Cancer&viewType=Card&page=3&rank=26
